Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Regulation Of Nervous System Development (GO:0051960),7/32,0.7985376109291287,0.9843842258195671,0.7971509459398732,0.17933760752829436,TNFRSF1B;HMGB2;NSUN5;PRUNE1;BMAL1;GBX2;ELAPOR2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Nervous System Process (GO:0031644),4/8,0.14226192891707545,0.8984904513491335,2.7142421004426804,5.29300375825085,ROCK2;NPTXR;DLGAP4;NOS3,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),2/12,0.8746016323642631,0.9855550874358908,0.6454178925574806,0.08647746104276616,LRRK2;SHCBP1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuroblast Proliferation (GO:1902692),4/12,0.41174992322129833,0.9843842258195671,1.436305189149389,1.2744897486852942,VEGFA;ZNF335;HAPLN3;LRRK2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neurogenesis (GO:0050767),12/45,0.5729170982973772,0.9843842258195671,1.0119448663339767,0.5636677136402033,HMGB2;HOOK3;SNW1;SOX11;PRUNE1;ZNF335;BMAL1;GPER1;RGS14;MME;NUMBL;LIG4,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuroinflammatory Response (GO:0150077),1/8,0.9188613913394427,0.9881753647477038,0.5421686746987951,0.045878309745244594,TNFRSF1B,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuron Apoptotic Process (GO:0043523),24/67,0.06892894721066643,0.8771085494570902,1.5313554250366754,4.095884281890742,AKT1S1;GRN;CDK5R1;NSMF;BAX;SIGMAR1;CLU;MEF2C;CLCF1;SRPK2;NAE1;TFAP2A;TGFB3;CDK5;SIX1;GDNF;FOXQ1;PTK2B;PPT1;LIG4;CRLF1;UNC5B;SIX4;FOXO3,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuron Death (GO:1901214),14/38,0.11770288718477549,0.8984904513491335,1.6076826688415375,3.439784550731474,TNFRSF1B;AKT1S1;CDK5;MEF2C;NSMF;TSC1;CSF1;LRRK2;DHCR24;SNCG;SIGMAR1;NAE1;CLU;ITGB2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuron Differentiation (GO:0045664),16/51,0.2831269947758467,0.962024078827154,1.2617728741069059,1.5921803873313658,SIX1;NREP;MEF2C;EIF2AK4;CDK5R1;ROCK1;LRRK2;SOX11;CDK5RAP1;FGFR1;GPRC5B;ARHGEF2;ZC4H2;BMP2;SIN3A;MED1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuron Migration (GO:2001222),10/24,0.08479753328148809,0.883676766186332,1.9668777784223044,4.85324893892707,SEMA3A;DAB2IP;CAMK2B;NSMF;KIF20B;SHTN1;ARHGEF2;ULK4;SRGAP2C;KIF26A,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuron Projection Arborization (GO:0150011),5/13,0.2570442480637377,0.962024078827154,1.756020227605472,2.385565837110955,MOV10;DVL2;DVL1;MACF1;DVL3,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuron Projection Development (GO:0010975),37/128,0.3382637057871162,0.9843842258195671,1.1127191374799348,1.206109090602675,ABL2;DAB2IP;CDK5R1;DBN1;MARK2;LYN;CDH2;LRRK2;ATP1B2;SCN1B;NDEL1;KIF26A;ADCY6;CDK5;RTN4R;SEMA3A;KIF13B;GAK;PTK2B;ZNF365;FBXO7;DPYSL3;TRPV4;ULK4;RAPGEF1;SIPA1L1;CFL1;CAMK2B;EPHB3;P3H1;CAMK1D;MUSK;NCS1;PAK1;TWF1;KIDINS220;STYXL1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),7/20,0.2786715555294325,0.962024078827154,1.5077667430608608,1.9265058503325303,CAMK2B;SYP;NSMF;EPHB2;DBN1;DLG4;RAB3GAP1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neurotransmitter Receptor Activity (GO:0099601),12/20,0.0018881928237768281,0.6169636423459004,3.999504928214591,25.085435183829592,CAPN1;MEF2C;CACNG8;CACNG7;DLGAP4;PTK2B;SHANK1;NPTXR;DAPK1;DLG4;CNIH3;LYNX1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neurotransmitter Secretion (GO:0046928),8/26,0.40062767562336543,0.9843842258195671,1.2466427913470555,1.1403325506754738,SLC38A2;MEF2C;VPS18;LRRK2;FMR1;GPER1;PREPL;MCTP2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neurotransmitter Transport (GO:0051588),3/12,0.6669901505433843,0.9843842258195671,0.999116515537279,0.4046222064393739,MCTP2;MEF2C;FMR1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Neutrophil Activation (GO:1902563),1/2,0.46619104913691023,0.9843842258195671,2.712673478725027,2.070203219783488,GRN,ME_darkgrey,GO_Biological_Process_2023
