Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Ubiquitin-Like Protein Transferase Activity (GO:0019787),1/218,0.8457536858520398,0.8773116592047279,0.7975441547518923,0.13361026993010164,FBXO21,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Ubiquitin-Protein Transferase Activity (GO:0004842),1/316,0.9341693536259497,0.9341693536259497,0.5452669011634649,0.037131332644929876,FBXO21,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Voltage-Gated Calcium Channel Activity (GO:0005245),1/23,0.17767255605341092,0.37994592756037104,7.836422764227642,13.539873090386346,TRPV1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),1/32,0.2383464528457674,0.40997975525593505,5.593263646922184,8.02090775330277,TRPV1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Wnt Receptor Activity (GO:0042813),2/13,0.005204208270838129,0.2411283165488333,25.828871278646393,135.81563609344602,FZD6;NID1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Zinc Ion Binding (GO:0008270),3/255,0.36650718109106917,0.4898509439582559,1.6300576326289344,1.636149425571681,EEA1;BAZ1B;TNFSF10,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,acetyl-CoA C-acyltransferase Activity (GO:0003988),1/6,0.04971621166781154,0.28201382288991333,32.10332594235033,96.35569965894773,HADHA,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,aminoacyl-tRNA Ligase Activity (GO:0004812),2/36,0.03706593072065193,0.27537589657915024,8.59320339830085,28.31509535964851,SARS1;DARS1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,enoyl-CoA Hydratase Activity (GO:0004300),1/10,0.08149235932068713,0.28201382288991333,18.57997432605905,46.58456656545481,HADHA,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,mRNA Binding (GO:0003729),4/235,0.1382214634433032,0.35487807503293783,2.312979584748798,4.577150842204955,KHDRBS3;ZNF638;DCP1A;HNRNPR,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,tRNA Binding (GO:0000049),1/47,0.329770553389495,0.4662943753198615,3.78426435877262,4.198104542629144,SARS1,ME_darkred,GO_Molecular_Function_2023
