#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PLXNB2	SEMA4F	9606.ENSP00000352288	9606.ENSP00000350547	0	0	0	0	0.048	0.225	0.900	0.418	0.951
POLR2A	SYMPK	9606.ENSP00000461879	9606.ENSP00000245934	0	0	0	0	0.162	0.099	0	0.321	0.443
POLR2A	UBN1	9606.ENSP00000461879	9606.ENSP00000262376	0	0	0	0	0.056	0.469	0	0.091	0.504
POLR2A	RPS2	9606.ENSP00000461879	9606.ENSP00000341885	0	0	0	0	0.053	0	0	0.504	0.511
POLR2A	POLR2K	9606.ENSP00000461879	9606.ENSP00000342889	0	0	0	0	0	0.998	0.900	0.999	0.999
POLR2A	TAF1	9606.ENSP00000461879	9606.ENSP00000406549	0	0	0	0	0.053	0.903	0.500	0.869	0.993
POLR2A	TAF15	9606.ENSP00000461879	9606.ENSP00000474096	0	0	0	0	0.067	0.292	0.500	0.107	0.665
POLR2A	POLR2E	9606.ENSP00000461879	9606.ENSP00000478303	0	0	0	0	0.082	0.999	0.900	0.995	0.999
POLR2E	RPS3	9606.ENSP00000478303	9606.ENSP00000278572	0	0	0	0	0.212	0.302	0	0	0.426
POLR2E	RPL7	9606.ENSP00000478303	9606.ENSP00000339795	0	0	0	0	0.513	0.069	0	0	0.527
POLR2E	POLR2K	9606.ENSP00000478303	9606.ENSP00000342889	0	0	0	0	0.297	0.998	0.900	0.979	0.999
POLR2E	PPA1	9606.ENSP00000478303	9606.ENSP00000362329	0	0	0	0	0.101	0	0	0.436	0.471
POLR2E	TAF1	9606.ENSP00000478303	9606.ENSP00000406549	0	0	0	0	0	0.900	0.500	0.149	0.953
POLR2E	TAF15	9606.ENSP00000478303	9606.ENSP00000474096	0	0	0	0	0.134	0.292	0.500	0.149	0.704
POLR2K	TAF15	9606.ENSP00000342889	9606.ENSP00000474096	0	0	0	0	0	0	0.500	0.085	0.522
POLR2K	TAF1	9606.ENSP00000342889	9606.ENSP00000406549	0	0	0	0	0	0.800	0.500	0.076	0.899
PPA1	RPL35	9606.ENSP00000362329	9606.ENSP00000259469	0	0	0	0	0.341	0	0	0.222	0.466
PPA1	RPS3	9606.ENSP00000362329	9606.ENSP00000278572	0	0	0	0	0.387	0.091	0	0.214	0.524
PPA1	RPS23	9606.ENSP00000362329	9606.ENSP00000296674	0	0	0	0	0.423	0	0	0.090	0.452
PPA1	PRDX2	9606.ENSP00000362329	9606.ENSP00000301522	0	0	0	0	0.129	0.227	0	0.248	0.450
PPA1	RPL26	9606.ENSP00000362329	9606.ENSP00000463784	0	0	0	0	0.274	0.087	0	0.197	0.421
PPA1	SDHB	9606.ENSP00000362329	9606.ENSP00000364649	0	0	0	0	0.195	0.065	0	0.419	0.524
PPA1	TOP2A	9606.ENSP00000362329	9606.ENSP00000411532	0.104	0	0	0	0.065	0	0	0.531	0.573
PPA1	RPSA	9606.ENSP00000362329	9606.ENSP00000389351	0	0	0	0	0.450	0.091	0	0.217	0.575
PPP3R1	PSMC4	9606.ENSP00000234310	9606.ENSP00000157812	0	0	0	0	0.069	0.058	0	0.476	0.501
PPP6R1	SBF1	9606.ENSP00000414202	9606.ENSP00000370196	0	0	0	0	0.401	0	0	0	0.401
PRMT1	RPS3	9606.ENSP00000406162	9606.ENSP00000278572	0	0	0	0	0.177	0.326	0	0.488	0.692
PRMT1	RPS2	9606.ENSP00000406162	9606.ENSP00000341885	0	0	0	0	0.160	0.173	0	0.489	0.614
PRMT1	PRMT2	9606.ENSP00000406162	9606.ENSP00000380759	0	0	0	0.831	0.106	0	0	0.472	0.508
PRMT1	TAF15	9606.ENSP00000406162	9606.ENSP00000474096	0	0	0	0	0.149	0.617	0	0.267	0.740
PRMT2	RPS2	9606.ENSP00000380759	9606.ENSP00000341885	0	0	0	0	0.042	0.173	0	0.395	0.479
PRMT2	SAMD1	9606.ENSP00000380759	9606.ENSP00000431971	0	0	0	0	0.049	0.467	0	0.067	0.485
PRORP	TRMT10B	9606.ENSP00000440915	9606.ENSP00000297994	0	0	0	0	0.103	0.094	0	0.487	0.547
PRPF31	TAF1	9606.ENSP00000324122	9606.ENSP00000406549	0	0	0	0	0	0.085	0.900	0	0.904
PSMC1	PSMC4	9606.ENSP00000261303	9606.ENSP00000157812	0	0	0.069	0.934	0.937	0.999	0.720	0.723	0.999
PSMC1	PSME2	9606.ENSP00000261303	9606.ENSP00000216802	0	0	0	0	0.102	0.446	0.360	0.405	0.785
PSMC1	RPL35	9606.ENSP00000261303	9606.ENSP00000259469	0	0	0	0	0.526	0.088	0	0.056	0.556
PSMC1	SPIDR	9606.ENSP00000261303	9606.ENSP00000297423	0	0	0	0	0	0	0	0.409	0.409
PSMC1	PTEN	9606.ENSP00000261303	9606.ENSP00000361021	0	0	0	0	0.064	0	0.400	0.043	0.416
PSMC1	SPRED2	9606.ENSP00000261303	9606.ENSP00000348753	0	0	0	0	0.070	0	0.400	0	0.418
PSMC1	RPL12	9606.ENSP00000261303	9606.ENSP00000354739	0.045	0	0	0	0.425	0.081	0	0.041	0.451
PSMC1	RPS23	9606.ENSP00000261303	9606.ENSP00000296674	0	0	0	0	0.437	0.097	0	0.054	0.477
PSMC1	RPL31	9606.ENSP00000261303	9606.ENSP00000386717	0	0	0	0	0.393	0.094	0	0.145	0.489
PSMC1	RPSA	9606.ENSP00000261303	9606.ENSP00000389351	0	0	0	0	0.429	0.120	0	0.093	0.504
PSMC1	RPS2	9606.ENSP00000261303	9606.ENSP00000341885	0.044	0	0	0	0.423	0.134	0	0.118	0.523
PSMC1	UBXN2B	9606.ENSP00000261303	9606.ENSP00000382507	0	0	0	0	0.554	0	0	0	0.554
PSMC1	RPS26	9606.ENSP00000261303	9606.ENSP00000348849	0	0	0	0	0.533	0.096	0	0	0.560
PSMC1	RPL26	9606.ENSP00000261303	9606.ENSP00000463784	0.046	0	0	0	0.532	0.120	0	0	0.572
PSMC1	RPS3	9606.ENSP00000261303	9606.ENSP00000278572	0	0	0	0	0.540	0.138	0	0	0.587
PSMC1	RPS3A	9606.ENSP00000261303	9606.ENSP00000346050	0	0	0	0	0.516	0.140	0	0.136	0.609
PSMC1	RPS27	9606.ENSP00000261303	9606.ENSP00000499044	0	0	0	0	0.632	0.091	0	0	0.651
PSMC1	RPS25	9606.ENSP00000261303	9606.ENSP00000435096	0	0	0	0	0.636	0	0	0.150	0.677
PSMC1	RPL7	9606.ENSP00000261303	9606.ENSP00000339795	0.042	0	0	0	0.635	0.110	0	0.091	0.679
PSMC1	RPL3	9606.ENSP00000261303	9606.ENSP00000346001	0	0	0	0	0.633	0.095	0	0.136	0.688
PSMC1	RPS15A	9606.ENSP00000261303	9606.ENSP00000318646	0.042	0	0	0	0.667	0.188	0	0.051	0.722
PSMC1	PSMD3	9606.ENSP00000261303	9606.ENSP00000264639	0	0	0	0	0.816	0.997	0.720	0.752	0.999
PSMC4	SPRED2	9606.ENSP00000157812	9606.ENSP00000348753	0	0	0	0	0.086	0	0.400	0	0.428
PSMC4	RPSA	9606.ENSP00000157812	9606.ENSP00000389351	0	0	0	0	0.373	0.097	0	0.109	0.451
PSMC4	RPL12	9606.ENSP00000157812	9606.ENSP00000354739	0	0	0	0	0.393	0.071	0	0.107	0.452
PSMC4	RPS23	9606.ENSP00000157812	9606.ENSP00000296674	0	0	0	0	0.432	0	0	0.100	0.466
PSMC4	PTEN	9606.ENSP00000157812	9606.ENSP00000361021	0	0	0	0	0	0	0.400	0.148	0.466
PSMC4	RPS2	9606.ENSP00000157812	9606.ENSP00000341885	0	0	0	0	0.428	0.113	0	0.071	0.488
PSMC4	RPL26	9606.ENSP00000157812	9606.ENSP00000463784	0	0	0	0	0.519	0.091	0	0.065	0.556
PSMC4	RPS3A	9606.ENSP00000157812	9606.ENSP00000346050	0	0	0	0	0.530	0.113	0	0	0.565
PSMC4	RPS26	9606.ENSP00000157812	9606.ENSP00000348849	0	0	0	0	0.583	0	0	0.088	0.603
PSMC4	RPL35	9606.ENSP00000157812	9606.ENSP00000259469	0	0	0	0	0.637	0	0	0.076	0.650
PSMC4	RPL7	9606.ENSP00000157812	9606.ENSP00000339795	0	0	0	0	0.649	0.071	0	0.061	0.667
PSMC4	RPL3	9606.ENSP00000157812	9606.ENSP00000346001	0	0	0	0	0.638	0	0	0.147	0.678
PSMC4	RPS27	9606.ENSP00000157812	9606.ENSP00000499044	0	0	0	0	0.666	0.091	0	0.051	0.687
PSMC4	RPS15A	9606.ENSP00000157812	9606.ENSP00000318646	0	0	0	0	0.667	0.106	0	0.091	0.706
PSMC4	RPS3	9606.ENSP00000157812	9606.ENSP00000278572	0	0	0	0	0.635	0.125	0	0.157	0.708
PSMC4	RPS25	9606.ENSP00000157812	9606.ENSP00000435096	0	0.021	0	0	0.664	0.086	0	0.193	0.731
PSMC4	PSME2	9606.ENSP00000157812	9606.ENSP00000216802	0	0	0	0	0.141	0.474	0.360	0.463	0.824
PSMC4	PSMD3	9606.ENSP00000157812	9606.ENSP00000264639	0	0	0	0	0.745	0.999	0.720	0.870	0.999
PSMD3	PSME2	9606.ENSP00000264639	9606.ENSP00000216802	0	0	0	0	0.060	0.096	0.360	0.411	0.636
PSMD3	UBL7	9606.ENSP00000264639	9606.ENSP00000457703	0	0	0	0	0.135	0.287	0	0.116	0.407
PSMD3	SPRED2	9606.ENSP00000264639	9606.ENSP00000348753	0	0	0	0	0.060	0	0.400	0	0.411
PSMD3	PTEN	9606.ENSP00000264639	9606.ENSP00000361021	0	0	0	0	0	0	0.400	0.067	0.416
PSMD3	RPS15A	9606.ENSP00000264639	9606.ENSP00000318646	0	0	0	0	0.351	0.188	0	0.103	0.486
PSME2	SPRED2	9606.ENSP00000216802	9606.ENSP00000348753	0	0	0	0	0	0	0.400	0	0.400
PSME2	PTEN	9606.ENSP00000216802	9606.ENSP00000361021	0	0	0	0	0	0	0.400	0.063	0.413
PTEN	PXN	9606.ENSP00000361021	9606.ENSP00000267257	0	0	0	0	0.058	0.624	0	0.414	0.774
PTEN	SNRK	9606.ENSP00000361021	9606.ENSP00000296088	0	0	0	0	0.194	0	0	0.437	0.527
PTEN	RAD51C	9606.ENSP00000361021	9606.ENSP00000336701	0	0	0	0	0	0	0	0.621	0.621
PTEN	TP53INP1	9606.ENSP00000361021	9606.ENSP00000344215	0	0	0	0	0.072	0	0	0.394	0.413
PTEN	PTPN1	9606.ENSP00000361021	9606.ENSP00000360683	0	0	0	0	0.045	0.071	0	0.588	0.603
PTEN	S1PR3	9606.ENSP00000361021	9606.ENSP00000365006	0	0	0	0	0	0	0	0.411	0.410
PTEN	SQSTM1	9606.ENSP00000361021	9606.ENSP00000374455	0	0	0	0	0	0	0	0.466	0.466
PTEN	SOCS1	9606.ENSP00000361021	9606.ENSP00000496577	0	0	0	0	0	0.184	0	0.492	0.568
PTEN	TOP2A	9606.ENSP00000361021	9606.ENSP00000411532	0	0	0	0	0.078	0	0	0.621	0.636
PTEN	SDHB	9606.ENSP00000361021	9606.ENSP00000364649	0	0	0	0	0.048	0	0	0.666	0.668
PTPN1	SOCS1	9606.ENSP00000360683	9606.ENSP00000496577	0	0	0	0	0.097	0	0	0.400	0.435
PXN	SH3PXD2B	9606.ENSP00000267257	9606.ENSP00000309714	0	0	0	0	0.049	0	0	0.437	0.442
QTRT1	RPS23	9606.ENSP00000250237	9606.ENSP00000296674	0.057	0	0	0	0.319	0	0	0.157	0.411
R3HDM4	UQCRC2	9606.ENSP00000355385	9606.ENSP00000268379	0	0	0	0	0	0.695	0.362	0.100	0.809
R3HDM4	SDHB	9606.ENSP00000355385	9606.ENSP00000364649	0.103	0	0	0	0.591	0	0.154	0.280	0.746
RAB11FIP1	TUBGCP3	9606.ENSP00000331342	9606.ENSP00000261965	0	0	0	0	0.042	0.323	0	0.156	0.404
RAB11FIP1	ZNF703	9606.ENSP00000331342	9606.ENSP00000332325	0	0	0	0	0.050	0	0	0.488	0.493
RACGAP1	UHRF1	9606.ENSP00000404190	9606.ENSP00000479617	0	0	0	0	0.351	0	0	0.504	0.664
RACGAP1	TOP2A	9606.ENSP00000404190	9606.ENSP00000411532	0	0	0	0	0.649	0	0	0.678	0.882
RAD51C	REV1	9606.ENSP00000336701	9606.ENSP00000258428	0.057	0	0	0	0.141	0.267	0	0.392	0.591
RAD51C	SPIDR	9606.ENSP00000336701	9606.ENSP00000297423	0	0	0	0	0	0	0.500	0.242	0.605
RAD51C	TOP2A	9606.ENSP00000336701	9606.ENSP00000411532	0	0	0	0	0.162	0.066	0	0.295	0.400
RAD51C	SDHB	9606.ENSP00000336701	9606.ENSP00000364649	0.050	0	0	0	0.068	0	0	0.423	0.444
REXO4	ZBTB24	9606.ENSP00000361010	9606.ENSP00000230122	0	0	0	0	0.064	0.401	0	0	0.415
REXO4	SURF6	9606.ENSP00000361010	9606.ENSP00000361092	0	0	0	0	0.567	0.227	0	0.101	0.673
REXO4	WDR46	9606.ENSP00000361010	9606.ENSP00000363746	0	0	0	0	0.476	0.504	0	0	0.729
RFX1	UHRF1	9606.ENSP00000254325	9606.ENSP00000479617	0	0	0	0	0.056	0	0	0.421	0.430
RFX1	RFXANK	9606.ENSP00000254325	9606.ENSP00000305071	0	0	0	0	0.054	0	0	0.954	0.954
RIMS2	SYTL4	9606.ENSP00000427018	9606.ENSP00000362080	0	0	0	0.559	0	0	0	0.436	0.436
RIOX1	RPS23	9606.ENSP00000477507	9606.ENSP00000296674	0	0	0	0	0.049	0	0	0.423	0.427
RNF26	RPS25	9606.ENSP00000312439	9606.ENSP00000435096	0	0	0	0	0.047	0	0	0.435	0.439
RNF26	SQSTM1	9606.ENSP00000312439	9606.ENSP00000374455	0	0	0	0	0.055	0.292	0	0.348	0.525
RPE	SUCLA2	9606.ENSP00000352401	9606.ENSP00000494360	0.061	0.077	0	0	0.102	0	0	0.346	0.423
RPL12	SPCS1	9606.ENSP00000354739	9606.ENSP00000233025	0	0	0	0	0.125	0	0.400	0	0.452
RPL12	RPL35	9606.ENSP00000354739	9606.ENSP00000259469	0.106	0	0	0	0.977	0.993	0	0.509	0.999
RPL12	RPS3	9606.ENSP00000354739	9606.ENSP00000278572	0.106	0	0	0	0.978	0.994	0	0.733	0.999
RPL12	RPS23	9606.ENSP00000354739	9606.ENSP00000296674	0.086	0	0	0	0.976	0.994	0	0.641	0.999
RPL12	TP53I13	9606.ENSP00000354739	9606.ENSP00000301057	0	0	0	0	0.115	0.437	0	0.099	0.511
RPL12	SRP9	9606.ENSP00000354739	9606.ENSP00000305230	0	0	0	0	0.108	0.847	0	0.052	0.860
RPL12	RPS15A	9606.ENSP00000354739	9606.ENSP00000318646	0.057	0	0	0	0.999	0.974	0	0.447	0.999
RPL12	RPL7	9606.ENSP00000354739	9606.ENSP00000339795	0.061	0	0	0	0.947	0.981	0	0.822	0.999
RPL12	RPS2	9606.ENSP00000354739	9606.ENSP00000341885	0.086	0	0	0	0.979	0.994	0	0.775	0.999
RPL12	RPL3	9606.ENSP00000354739	9606.ENSP00000346001	0.070	0.003	0	0	0.960	0.986	0	0.855	0.999
RPL12	RPS3A	9606.ENSP00000354739	9606.ENSP00000346050	0	0	0	0	0.981	0.995	0	0.525	0.999
RPL12	UPF2	9606.ENSP00000354739	9606.ENSP00000348708	0	0	0	0	0.164	0	0	0.452	0.522
RPL12	RPS26	9606.ENSP00000354739	9606.ENSP00000348849	0	0	0	0	0.984	0.995	0	0.705	0.999
RPL12	UBL7	9606.ENSP00000354739	9606.ENSP00000457703	0	0	0	0	0.195	0.290	0	0.053	0.411
RPL12	SRP19	9606.ENSP00000354739	9606.ENSP00000424870	0	0	0	0	0.074	0.866	0	0	0.871
RPL12	RPL31	9606.ENSP00000354739	9606.ENSP00000386717	0.106	0	0	0	0.986	0.995	0	0.574	0.999
RPL12	RPS27	9606.ENSP00000354739	9606.ENSP00000499044	0	0	0	0	0.955	0.979	0	0.452	0.999
RPL12	RPSA	9606.ENSP00000354739	9606.ENSP00000389351	0	0	0	0	0.974	0.994	0	0.670	0.999
RPL12	RPL26	9606.ENSP00000354739	9606.ENSP00000463784	0.070	0	0	0	0.979	0.966	0	0.657	0.999
RPL12	RPS25	9606.ENSP00000354739	9606.ENSP00000435096	0	0	0	0	0.991	0.994	0	0.487	0.999
RPL26	SPCS1	9606.ENSP00000463784	9606.ENSP00000233025	0	0	0	0	0.104	0	0.400	0.139	0.496
RPL26	RPL35	9606.ENSP00000463784	9606.ENSP00000259469	0.115	0	0	0	0.959	0.986	0	0.798	0.999
RPL26	RPS3	9606.ENSP00000463784	9606.ENSP00000278572	0.115	0	0	0	0.960	0.990	0	0.697	0.999
RPL26	RPS23	9606.ENSP00000463784	9606.ENSP00000296674	0.102	0	0	0	0.992	0.967	0	0.604	0.999
RPL26	SRP9	9606.ENSP00000463784	9606.ENSP00000305230	0	0	0	0	0.113	0.853	0	0.050	0.865
RPL26	RPS15A	9606.ENSP00000463784	9606.ENSP00000318646	0.058	0	0	0	0.999	0.912	0	0.571	0.999
RPL26	RPL7	9606.ENSP00000463784	9606.ENSP00000339795	0.079	0	0	0	0.927	0.984	0	0.651	0.999
RPL26	RPS2	9606.ENSP00000463784	9606.ENSP00000341885	0.102	0	0	0	0.960	0.979	0	0.645	0.999
RPL26	RPL3	9606.ENSP00000463784	9606.ENSP00000346001	0.091	0	0	0	0.923	0.980	0	0.622	0.999
RPL26	RPS3A	9606.ENSP00000463784	9606.ENSP00000346050	0	0	0	0	0.960	0.983	0	0.591	0.999
RPL26	RPS26	9606.ENSP00000463784	9606.ENSP00000348849	0	0	0	0	0.959	0.979	0	0.758	0.999
RPL26	RPL31	9606.ENSP00000463784	9606.ENSP00000386717	0	0	0	0	0.999	0.971	0	0.842	0.999
RPL26	RPSA	9606.ENSP00000463784	9606.ENSP00000389351	0.052	0	0	0	0.960	0.971	0	0.363	0.999
RPL26	SRP19	9606.ENSP00000463784	9606.ENSP00000424870	0	0	0	0	0.087	0.852	0	0	0.859
RPL26	RPS25	9606.ENSP00000463784	9606.ENSP00000435096	0	0	0	0	0.958	0.979	0	0.652	0.999
RPL26	UBL7	9606.ENSP00000463784	9606.ENSP00000457703	0	0	0	0	0.258	0.302	0	0.044	0.462
RPL26	RPS27	9606.ENSP00000463784	9606.ENSP00000499044	0	0	0	0	0.928	0.947	0	0.742	0.998
RPL3	SPCS1	9606.ENSP00000346001	9606.ENSP00000233025	0	0	0	0	0.064	0	0.400	0	0.414
RPL3	SYMPK	9606.ENSP00000346001	9606.ENSP00000245934	0	0	0	0	0.070	0.840	0	0	0.844
RPL3	RPL35	9606.ENSP00000346001	9606.ENSP00000259469	0.115	0	0	0	0.955	0.993	0	0.604	0.999
RPL3	RPS3	9606.ENSP00000346001	9606.ENSP00000278572	0.115	0	0	0	0.967	0.989	0	0.878	0.999
RPL3	RPS23	9606.ENSP00000346001	9606.ENSP00000296674	0.102	0	0	0	0.957	0.986	0	0.718	0.999
RPL3	TP53I13	9606.ENSP00000346001	9606.ENSP00000301057	0	0	0	0	0.123	0.466	0	0.064	0.523
RPL3	SRP9	9606.ENSP00000346001	9606.ENSP00000305230	0	0	0	0	0.131	0.896	0	0	0.906
RPL3	RPS15A	9606.ENSP00000346001	9606.ENSP00000318646	0.058	0	0	0	0.901	0.954	0	0.504	0.997
RPL3	RPL7	9606.ENSP00000346001	9606.ENSP00000339795	0.079	0	0	0	0.930	0.993	0	0.767	0.999
RPL3	RPS2	9606.ENSP00000346001	9606.ENSP00000341885	0.102	0.192	0	0	0.961	0.983	0	0.672	0.999
RPL3	UBL7	9606.ENSP00000346001	9606.ENSP00000457703	0	0	0	0	0.218	0.302	0	0	0.430
RPL3	TOP2A	9606.ENSP00000346001	9606.ENSP00000411532	0	0	0	0	0.102	0.187	0	0.295	0.440
RPL3	SURF6	9606.ENSP00000346001	9606.ENSP00000361092	0	0	0	0	0.055	0.489	0	0.107	0.531
RPL3	SRP19	9606.ENSP00000346001	9606.ENSP00000424870	0	0	0	0	0.056	0.895	0	0	0.896
RPL3	RPS27	9606.ENSP00000346001	9606.ENSP00000499044	0	0	0	0	0.857	0.968	0	0.543	0.997
RPL3	RPS26	9606.ENSP00000346001	9606.ENSP00000348849	0	0	0	0	0.940	0.985	0	0.624	0.999
RPL3	RPL31	9606.ENSP00000346001	9606.ENSP00000386717	0	0	0	0	0.924	0.993	0	0.684	0.999
RPL3	RPS3A	9606.ENSP00000346001	9606.ENSP00000346050	0	0	0	0	0.999	0.986	0	0.524	0.999
RPL3	RPSA	9606.ENSP00000346001	9606.ENSP00000389351	0.053	0	0	0	0.959	0.986	0	0.686	0.999
RPL3	RPS25	9606.ENSP00000346001	9606.ENSP00000435096	0	0	0	0	0.947	0.978	0	0.454	0.999
RPL31	SPCS1	9606.ENSP00000386717	9606.ENSP00000233025	0	0	0	0	0.146	0	0.400	0.217	0.564
RPL31	RPL35	9606.ENSP00000386717	9606.ENSP00000259469	0	0	0	0	0.991	0.996	0	0.816	0.999
RPL31	RPS3	9606.ENSP00000386717	9606.ENSP00000278572	0	0	0	0	0.992	0.995	0	0.502	0.999
RPL31	RPS23	9606.ENSP00000386717	9606.ENSP00000296674	0	0	0	0	0.999	0.995	0.900	0.480	0.999
RPL31	SRP9	9606.ENSP00000386717	9606.ENSP00000305230	0	0	0	0	0.112	0.890	0	0.049	0.899
RPL31	RPS15A	9606.ENSP00000386717	9606.ENSP00000318646	0	0	0	0	0.999	0.973	0	0.669	0.999
RPL31	RPL7	9606.ENSP00000386717	9606.ENSP00000339795	0	0	0	0	0.969	0.993	0	0.588	0.999
RPL31	RPS2	9606.ENSP00000386717	9606.ENSP00000341885	0	0	0	0	0.980	0.995	0	0.586	0.999
RPL31	RPS3A	9606.ENSP00000386717	9606.ENSP00000346050	0.075	0	0	0	0.994	0.995	0	0.744	0.999
RPL31	RPS26	9606.ENSP00000386717	9606.ENSP00000348849	0	0	0	0	0.988	0.994	0.900	0.732	0.999
RPL31	TAF1	9606.ENSP00000386717	9606.ENSP00000406549	0	0	0	0	0	0.472	0	0	0.472
RPL31	UBL7	9606.ENSP00000386717	9606.ENSP00000457703	0	0	0	0	0.333	0.419	0	0.070	0.608
RPL31	SRP19	9606.ENSP00000386717	9606.ENSP00000424870	0	0	0	0	0.083	0.881	0	0	0.887
RPL31	RPS27	9606.ENSP00000386717	9606.ENSP00000499044	0	0	0	0	0.968	0.980	0	0.730	0.999
RPL31	RPS25	9606.ENSP00000386717	9606.ENSP00000435096	0	0	0	0	0.991	0.993	0	0.646	0.999
RPL31	RPSA	9606.ENSP00000386717	9606.ENSP00000389351	0.050	0	0	0	0.977	0.995	0	0.371	0.999
RPL35	SPCS1	9606.ENSP00000259469	9606.ENSP00000233025	0	0	0	0	0.147	0	0.400	0	0.466
RPL35	SURF6	9606.ENSP00000259469	9606.ENSP00000361092	0	0	0	0	0.058	0.481	0	0.106	0.525
RPL35	UBL7	9606.ENSP00000259469	9606.ENSP00000457703	0	0	0	0	0.310	0.419	0	0	0.582
RPL35	SRP9	9606.ENSP00000259469	9606.ENSP00000305230	0	0	0	0	0.118	0.893	0	0	0.902
RPL35	SRP19	9606.ENSP00000259469	9606.ENSP00000424870	0	0	0	0	0.117	0.895	0	0	0.903
RPL35	RPS15A	9606.ENSP00000259469	9606.ENSP00000318646	0.091	0	0	0	0.907	0.963	0	0.564	0.998
RPL35	RPS2	9606.ENSP00000259469	9606.ENSP00000341885	0.120	0	0	0	0.964	0.993	0	0.587	0.999
RPL35	RPS25	9606.ENSP00000259469	9606.ENSP00000435096	0	0	0	0	0.972	0.994	0	0.556	0.999
RPL35	RPL7	9606.ENSP00000259469	9606.ENSP00000339795	0.111	0	0	0	0.959	0.996	0	0.512	0.999
RPL35	RPSA	9606.ENSP00000259469	9606.ENSP00000389351	0.045	0	0	0	0.919	0.994	0	0.453	0.999
RPL35	RPS23	9606.ENSP00000259469	9606.ENSP00000296674	0.120	0	0	0	0.989	0.993	0	0.645	0.999
RPL35	RPS3A	9606.ENSP00000259469	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0	0.473	0.999
RPL35	RPS3	9606.ENSP00000259469	9606.ENSP00000278572	0.231	0	0	0	0.991	0.993	0	0.757	0.999
RPL35	RPS27	9606.ENSP00000259469	9606.ENSP00000499044	0	0	0	0	0.960	0.981	0	0.746	0.999
RPL35	RPS26	9606.ENSP00000259469	9606.ENSP00000348849	0	0	0	0	0.990	0.993	0	0.729	0.999
RPL7	SPCS1	9606.ENSP00000339795	9606.ENSP00000233025	0	0	0	0	0.085	0	0.400	0.065	0.441
RPL7	RPS3	9606.ENSP00000339795	9606.ENSP00000278572	0.111	0	0	0	0.961	0.981	0	0.633	0.999
RPL7	RPS23	9606.ENSP00000339795	9606.ENSP00000296674	0.095	0	0	0	0.964	0.985	0	0.615	0.999
RPL7	SRP9	9606.ENSP00000339795	9606.ENSP00000305230	0	0	0	0	0.138	0.893	0	0.069	0.907
RPL7	RPS15A	9606.ENSP00000339795	9606.ENSP00000318646	0.057	0	0	0	0.905	0.954	0	0.456	0.997
RPL7	WDR46	9606.ENSP00000339795	9606.ENSP00000363746	0	0	0	0	0.408	0	0	0	0.408
RPL7	TOP2A	9606.ENSP00000339795	9606.ENSP00000411532	0	0	0	0	0.126	0.190	0	0.245	0.419
RPL7	UBL7	9606.ENSP00000339795	9606.ENSP00000457703	0	0	0	0	0.201	0.295	0	0.067	0.429
RPL7	SURF6	9606.ENSP00000339795	9606.ENSP00000361092	0	0	0	0	0.309	0.488	0	0.292	0.727
RPL7	SRP19	9606.ENSP00000339795	9606.ENSP00000424870	0	0	0	0	0.064	0.881	0	0	0.885
RPL7	RPS27	9606.ENSP00000339795	9606.ENSP00000499044	0	0	0	0	0.925	0.961	0	0.484	0.998
RPL7	RPS3A	9606.ENSP00000339795	9606.ENSP00000346050	0	0	0	0	0.999	0.980	0	0.785	0.999
RPL7	RPS26	9606.ENSP00000339795	9606.ENSP00000348849	0	0	0	0	0.958	0.980	0	0.501	0.999
RPL7	RPS2	9606.ENSP00000339795	9606.ENSP00000341885	0.095	0	0	0	0.958	0.980	0	0.747	0.999
RPL7	RPS25	9606.ENSP00000339795	9606.ENSP00000435096	0	0	0	0	0.958	0.980	0	0.585	0.999
RPL7	RPSA	9606.ENSP00000339795	9606.ENSP00000389351	0	0	0	0	0.960	0.981	0	0.476	0.999
RPS15A	SPCS1	9606.ENSP00000318646	9606.ENSP00000233025	0	0	0	0	0.067	0	0.400	0	0.416
RPS15A	RPS3	9606.ENSP00000318646	9606.ENSP00000278572	0.091	0	0	0	0.926	0.976	0.900	0.705	0.999
RPS15A	RPS23	9606.ENSP00000318646	9606.ENSP00000296674	0.061	0	0	0	0.999	0.990	0.900	0.698	0.999
RPS15A	SRP9	9606.ENSP00000318646	9606.ENSP00000305230	0	0	0	0	0.131	0.840	0	0.158	0.873
RPS15A	UBL7	9606.ENSP00000318646	9606.ENSP00000457703	0	0	0	0	0.257	0.253	0	0.045	0.423
RPS15A	RRBP1	9606.ENSP00000318646	9606.ENSP00000367038	0	0	0	0	0.046	0.091	0	0.456	0.487
RPS15A	TUBB4B	9606.ENSP00000318646	9606.ENSP00000341289	0	0	0	0	0.088	0.227	0	0.383	0.527
RPS15A	SRP19	9606.ENSP00000318646	9606.ENSP00000424870	0	0	0	0	0.098	0.844	0	0	0.854
RPS15A	WDR46	9606.ENSP00000318646	9606.ENSP00000363746	0	0	0	0	0.055	0.920	0.400	0.165	0.957
RPS15A	RPS3A	9606.ENSP00000318646	9606.ENSP00000346050	0	0	0	0	0.949	0.975	0.900	0.736	0.999
