node_name,gene_id,gene_symbol,string_gene_label,gene_name,modules,contrasts,n_selected_rows,n_contrasts,min_padj,max_abs_log2FoldChange,mean_abs_log2FoldChange,strongest_contrast,strongest_log2FoldChange,strongest_padj,strongest_regulation,n_up_rows,n_down_rows,log2FC__MA100_vs_CTR,log2FC__MA100_vs_MA1,log2FC__MC100_vs_MC1,log2FC__MC1_vs_CTR,log2FC__MD1_vs_CTR,padj__MA100_vs_CTR,padj__MA100_vs_MA1,padj__MC100_vs_MC1,padj__MC1_vs_CTR,padj__MD1_vs_CTR,regulation__MA100_vs_CTR,regulation__MA100_vs_MA1,regulation__MC100_vs_MC1,regulation__MC1_vs_CTR,regulation__MD1_vs_CTR
TP53INP1,ENSG00000164938,TP53INP1,TP53INP1,tumor protein p53 inducible nuclear protein 1,dimgrey,MA100_vs_CTR,1,1,0.0096536037780558,1.0997766413032632,1.0997766413032632,MA100_vs_CTR,-1.0997766413032632,0.0096536037780558,up_in_reference,0,1,-1.0997766413032632,,,,,0.0096536037780558,,,,,up_in_reference,,,,
WDR46,ENSG00000227057,WDR46,WDR46,WD repeat domain 46,dimgrey,MC100_vs_MC1,1,1,0.0096568757652569,1.1746530946545708,1.1746530946545708,MC100_vs_MC1,1.1746530946545708,0.0096568757652569,up_in_tested,1,0,,,1.1746530946545708,,,,,0.0096568757652569,,,,,up_in_tested,,
ASPHD1,ENSG00000174939,ASPHD1,ASPHD1,aspartate beta-hydroxylase domain containing 1,dimgrey,MC1_vs_CTR,1,1,0.0096833802328622,1.0762961071451778,1.0762961071451778,MC1_vs_CTR,1.0762961071451778,0.0096833802328622,up_in_tested,1,0,,,,1.0762961071451778,,,,,0.0096833802328622,,,,,up_in_tested,
RFX8,ENSG00000196460,RFX8,RFX8,regulatory factor X8,dimgrey,MA100_vs_CTR,1,1,0.0097086954800306,1.2046077862813929,1.2046077862813929,MA100_vs_CTR,-1.2046077862813929,0.0097086954800306,up_in_reference,0,1,-1.2046077862813929,,,,,0.0097086954800306,,,,,up_in_reference,,,,
ABCB10,ENSG00000135776,ABCB10,ABCB10,ATP binding cassette subfamily B member 10,dimgrey,MC100_vs_MC1,1,1,0.0097961117157074,1.0686701904285456,1.0686701904285456,MC100_vs_MC1,1.0686701904285456,0.0097961117157074,up_in_tested,1,0,,,1.0686701904285456,,,,,0.0097961117157074,,,,,up_in_tested,,
SUPT20HL2,ENSG00000223611,SUPT20HL2,SUPT20HL2,SUPT20H like 2,darkgrey,MC100_vs_MC1,1,1,0.0098566240814598,1.7640740405241409,1.7640740405241409,MC100_vs_MC1,-1.7640740405241409,0.0098566240814598,up_in_reference,0,1,,,-1.7640740405241409,,,,,0.0098566240814598,,,,,up_in_reference,,
PIGBOS1,ENSG00000225973,PIGBOS1,PIGBOS1,PIGB opposite strand 1,dimgrey,MC100_vs_MC1,1,1,0.0101143808091712,1.0936383224252035,1.0936383224252035,MC100_vs_MC1,1.0936383224252035,0.0101143808091712,up_in_tested,1,0,,,1.0936383224252035,,,,,0.0101143808091712,,,,,up_in_tested,,
TMEM179B,ENSG00000185475,TMEM179B,TMEM179B,transmembrane protein 179B,dimgrey,MC100_vs_MC1,1,1,0.0101996882806217,1.5439062823955336,1.5439062823955336,MC100_vs_MC1,1.5439062823955336,0.0101996882806217,up_in_tested,1,0,,,1.5439062823955336,,,,,0.0101996882806217,,,,,up_in_tested,,
FAM89A,ENSG00000182118,FAM89A,FAM89A,family with sequence similarity 89 member A,dimgrey,MC100_vs_MC1,1,1,0.0102118747041608,1.225860954826985,1.225860954826985,MC100_vs_MC1,1.225860954826985,0.0102118747041608,up_in_tested,1,0,,,1.225860954826985,,,,,0.0102118747041608,,,,,up_in_tested,,
TRMT10B,ENSG00000165275,TRMT10B,TRMT10B,tRNA methyltransferase 10B,darkgrey,MC100_vs_MC1,1,1,0.0102455760437264,1.0696417862196923,1.0696417862196923,MC100_vs_MC1,-1.0696417862196923,0.0102455760437264,up_in_reference,0,1,,,-1.0696417862196923,,,,,0.0102455760437264,,,,,up_in_reference,,
PABIR1,ENSG00000187866,PABIR1,PABIR1,PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1,dimgrey,MC100_vs_MC1,1,1,0.0102455760437264,1.0252843506553302,1.0252843506553302,MC100_vs_MC1,1.0252843506553302,0.0102455760437264,up_in_tested,1,0,,,1.0252843506553302,,,,,0.0102455760437264,,,,,up_in_tested,,
ERN1,ENSG00000178607,ERN1,ERN1,endoplasmic reticulum to nucleus signaling 1,dimgrey,MA100_vs_CTR,1,1,0.0103516813088448,1.0040085328437305,1.0040085328437305,MA100_vs_CTR,-1.0040085328437305,0.0103516813088448,up_in_reference,0,1,-1.0040085328437305,,,,,0.0103516813088448,,,,,up_in_reference,,,,
S100A3,ENSG00000188015,S100A3,S100A3,S100 calcium binding protein A3,darkgrey,MC100_vs_MC1,1,1,0.0104204009958641,1.713471509540595,1.713471509540595,MC100_vs_MC1,-1.713471509540595,0.0104204009958641,up_in_reference,0,1,,,-1.713471509540595,,,,,0.0104204009958641,,,,,up_in_reference,,
POLR2A,ENSG00000181222,POLR2A,POLR2A,RNA polymerase II subunit A,darkgrey,MC100_vs_MC1,1,1,0.0106191718150474,2.0437708342278,2.0437708342278,MC100_vs_MC1,-2.0437708342278,0.0106191718150474,up_in_reference,0,1,,,-2.0437708342278,,,,,0.0106191718150474,,,,,up_in_reference,,
BBS12,ENSG00000181004,BBS12,BBS12,Bardet-Biedl syndrome 12,maroon,MC100_vs_MC1,1,1,0.010794613388628,1.6773976539064168,1.6773976539064168,MC100_vs_MC1,1.6773976539064168,0.010794613388628,up_in_tested,1,0,,,1.6773976539064168,,,,,0.010794613388628,,,,,up_in_tested,,
NECTIN1,ENSG00000110400,NECTIN1,NECTIN1,nectin cell adhesion molecule 1,dimgrey,MA100_vs_CTR,1,1,0.0108012881463887,1.1482056247413897,1.1482056247413897,MA100_vs_CTR,-1.1482056247413897,0.0108012881463887,up_in_reference,0,1,-1.1482056247413897,,,,,0.0108012881463887,,,,,up_in_reference,,,,
POFUT3,ENSG00000172728,POFUT3,POFUT3,protein O-fucosyltransferase 3,dimgrey,MC100_vs_MC1,1,1,0.0108134589697348,1.570074392454064,1.570074392454064,MC100_vs_MC1,1.570074392454064,0.0108134589697348,up_in_tested,1,0,,,1.570074392454064,,,,,0.0108134589697348,,,,,up_in_tested,,
EBLN2,ENSG00000255423,EBLN2,EBLN2,endogenous Bornavirus like nucleoprotein 2,dimgrey,MC100_vs_MC1,1,1,0.0109133425192137,1.3868371104018962,1.3868371104018962,MC100_vs_MC1,1.3868371104018962,0.0109133425192137,up_in_tested,1,0,,,1.3868371104018962,,,,,0.0109133425192137,,,,,up_in_tested,,
COPB2,ENSG00000184432,COPB2,COPB2,coat protein complex I subunit beta 2,whitesmoke,MD1_vs_CTR,1,1,0.0110652565939005,1.0046805205564038,1.0046805205564038,MD1_vs_CTR,1.0046805205564038,0.0110652565939005,up_in_tested,1,0,,,,,1.0046805205564038,,,,,0.0110652565939005,,,,,up_in_tested
METTL5,ENSG00000138382,METTL5,METTL5,"methyltransferase 5, N6-adenosine",dimgrey,MA100_vs_CTR,1,1,0.01120975435742,1.2947956111214345,1.2947956111214345,MA100_vs_CTR,-1.2947956111214345,0.01120975435742,up_in_reference,0,1,-1.2947956111214345,,,,,0.01120975435742,,,,,up_in_reference,,,,
ZNF611,ENSG00000213020,ZNF611,ZNF611,zinc finger protein 611,darkgrey,MA100_vs_CTR,1,1,0.0112109414138842,1.038174673221309,1.038174673221309,MA100_vs_CTR,1.038174673221309,0.0112109414138842,up_in_tested,1,0,1.038174673221309,,,,,0.0112109414138842,,,,,up_in_tested,,,,
TMEM8B,ENSG00000137103,TMEM8B,TMEM8B,transmembrane protein 8B,darkgrey,MC100_vs_MC1;MC1_vs_CTR,2,2,0.0113713417778322,1.1204097224639409,1.0685353075374686,MC1_vs_CTR,1.1204097224639409,0.0113713417778322,up_in_tested,1,1,,,-1.0166608926109963,1.1204097224639409,,,,0.0211152470322713,0.0113713417778322,,,,up_in_reference,up_in_tested,
EOLA2,ENSG00000197021,EOLA2,EOLA2,endothelium and lymphocyte associated ASCH domain 2,dimgrey,MC100_vs_MC1,1,1,0.0114866898118306,1.687377312436278,1.687377312436278,MC100_vs_MC1,1.687377312436278,0.0114866898118306,up_in_tested,1,0,,,1.687377312436278,,,,,0.0114866898118306,,,,,up_in_tested,,
DMPK,ENSG00000104936,DMPK,DMPK,DM1 protein kinase,dimgrey,MC100_vs_MC1,1,1,0.0120463971855445,1.369193078418062,1.369193078418062,MC100_vs_MC1,1.369193078418062,0.0120463971855445,up_in_tested,1,0,,,1.369193078418062,,,,,0.0120463971855445,,,,,up_in_tested,,
LTBP4,ENSG00000090006,LTBP4,LTBP4,latent transforming growth factor beta binding protein 4,dimgrey,MC1_vs_CTR,1,1,0.0120801582251413,1.1080224397549672,1.1080224397549672,MC1_vs_CTR,1.1080224397549672,0.0120801582251413,up_in_tested,1,0,,,,1.1080224397549672,,,,,0.0120801582251413,,,,,up_in_tested,
LAMB3,ENSG00000196878,LAMB3,LAMB3,laminin subunit beta 3,dimgrey,MA100_vs_CTR,1,1,0.0124710229657659,1.110630418672709,1.110630418672709,MA100_vs_CTR,-1.110630418672709,0.0124710229657659,up_in_reference,0,1,-1.110630418672709,,,,,0.0124710229657659,,,,,up_in_reference,,,,
PAOX,ENSG00000148832,PAOX,PAOX,polyamine oxidase,darkgrey,MC100_vs_MC1,1,1,0.012472362975025,1.5068708877908457,1.5068708877908457,MC100_vs_MC1,-1.5068708877908457,0.012472362975025,up_in_reference,0,1,,,-1.5068708877908457,,,,,0.012472362975025,,,,,up_in_reference,,
NINL,ENSG00000101004,NINL,NINL,ninein like,darkgrey,MC100_vs_MC1,1,1,0.0127257752199662,1.4028898942363717,1.4028898942363717,MC100_vs_MC1,-1.4028898942363717,0.0127257752199662,up_in_reference,0,1,,,-1.4028898942363717,,,,,0.0127257752199662,,,,,up_in_reference,,
UBXN2B,ENSG00000215114,UBXN2B,UBXN2B,UBX domain protein 2B,dimgrey,MA100_vs_CTR,1,1,0.0129356190428139,1.2756614570247462,1.2756614570247462,MA100_vs_CTR,-1.2756614570247462,0.0129356190428139,up_in_reference,0,1,-1.2756614570247462,,,,,0.0129356190428139,,,,,up_in_reference,,,,
DCHS1,ENSG00000166341,DCHS1,DCHS1,dachsous cadherin-related 1,darkgrey,MC100_vs_MC1,1,1,0.0133415089730047,1.6283654560174434,1.6283654560174434,MC100_vs_MC1,-1.6283654560174434,0.0133415089730047,up_in_reference,0,1,,,-1.6283654560174434,,,,,0.0133415089730047,,,,,up_in_reference,,
FBXO34,ENSG00000178974,FBXO34,FBXO34,F-box protein 34,dimgrey,MA100_vs_CTR,1,1,0.0136085285930496,1.1989660962187725,1.1989660962187725,MA100_vs_CTR,-1.1989660962187725,0.0136085285930496,up_in_reference,0,1,-1.1989660962187725,,,,,0.0136085285930496,,,,,up_in_reference,,,,
MMP16,ENSG00000156103,MMP16,MMP16,matrix metallopeptidase 16,dimgrey,MC100_vs_MC1,1,1,0.0136709602036465,1.1295901946326157,1.1295901946326157,MC100_vs_MC1,-1.1295901946326157,0.0136709602036465,up_in_reference,0,1,,,-1.1295901946326157,,,,,0.0136709602036465,,,,,up_in_reference,,
MRFAP1L2,ENSG00000170846,MRFAP1L2,MRFAP1L2,Morf4 family associated protein 1 like 2,dimgrey,MC100_vs_MC1;MC1_vs_CTR,2,2,0.0137023767619851,1.455318826223038,1.4447108860200817,MC1_vs_CTR,-1.455318826223038,0.0141953415336719,up_in_reference,1,1,,,1.4341029458171253,-1.455318826223038,,,,0.0137023767619851,0.0141953415336719,,,,up_in_tested,up_in_reference,
ANO4,ENSG00000151572,ANO4,ANO4,anoctamin 4,darkgrey,MA100_vs_CTR;MD1_vs_CTR,2,2,0.0137129601803574,1.2339623739898062,1.1179051169705372,MD1_vs_CTR,1.2339623739898062,0.0137129601803574,up_in_tested,2,0,1.001847859951268,,,,1.2339623739898062,0.0533079202535334,,,,0.0137129601803574,up_in_tested,,,,up_in_tested
CEND1,ENSG00000184524,CEND1,CEND1,cell cycle exit and neuronal differentiation 1,darkgrey,MC100_vs_MC1,1,1,0.0140684269090817,1.5387107808996217,1.5387107808996217,MC100_vs_MC1,-1.5387107808996217,0.0140684269090817,up_in_reference,0,1,,,-1.5387107808996217,,,,,0.0140684269090817,,,,,up_in_reference,,
FCRLB,ENSG00000162746,FCRLB,FCRLB,Fc receptor like B,dimgrey,MA100_vs_CTR,1,1,0.0140920075472746,1.056835765528503,1.056835765528503,MA100_vs_CTR,-1.056835765528503,0.0140920075472746,up_in_reference,0,1,-1.056835765528503,,,,,0.0140920075472746,,,,,up_in_reference,,,,
COL11A1,ENSG00000060718,COL11A1,COL11A1,collagen type XI alpha 1 chain,darkgrey,MA100_vs_CTR,1,1,0.0142733197248947,1.2010585874154238,1.2010585874154238,MA100_vs_CTR,1.2010585874154238,0.0142733197248947,up_in_tested,1,0,1.2010585874154238,,,,,0.0142733197248947,,,,,up_in_tested,,,,
MTMR3,ENSG00000100330,MTMR3,MTMR3,myotubularin related protein 3,darkgrey,MC1_vs_CTR,1,1,0.0143558001593259,1.174508044393191,1.174508044393191,MC1_vs_CTR,1.174508044393191,0.0143558001593259,up_in_tested,1,0,,,,1.174508044393191,,,,,0.0143558001593259,,,,,up_in_tested,
C5orf34,ENSG00000172244,C5orf34,C5orf34,chromosome 5 open reading frame 34,dimgrey,MC100_vs_MC1,1,1,0.0144451834929864,1.8382418608105764,1.8382418608105764,MC100_vs_MC1,1.8382418608105764,0.0144451834929864,up_in_tested,1,0,,,1.8382418608105764,,,,,0.0144451834929864,,,,,up_in_tested,,
TBKBP1,ENSG00000198933,TBKBP1,TBKBP1,TBK1 binding protein 1,darkgrey,MC100_vs_MC1,1,1,0.0145187493141076,1.1561303168818473,1.1561303168818473,MC100_vs_MC1,-1.1561303168818473,0.0145187493141076,up_in_reference,0,1,,,-1.1561303168818473,,,,,0.0145187493141076,,,,,up_in_reference,,
LRFN3,ENSG00000126243,LRFN3,LRFN3,leucine rich repeat and fibronectin type III domain containing 3,darkgrey,MC100_vs_MC1,1,1,0.0147496617837275,1.2194567182538598,1.2194567182538598,MC100_vs_MC1,-1.2194567182538598,0.0147496617837275,up_in_reference,0,1,,,-1.2194567182538598,,,,,0.0147496617837275,,,,,up_in_reference,,
NOL8,ENSG00000198000,NOL8,NOL8,nucleolar protein 8,dimgrey,MA100_vs_CTR;MD1_vs_CTR,2,2,0.0150224039858234,1.1242715697498904,1.0961760933631401,MD1_vs_CTR,-1.1242715697498904,0.0150224039858234,up_in_reference,0,2,-1.06808061697639,,,,-1.1242715697498904,0.0223073452824573,,,,0.0150224039858234,up_in_reference,,,,up_in_reference
DOCK6,ENSG00000130158,DOCK6,DOCK6,dedicator of cytokinesis 6,dimgrey,MC100_vs_MC1,1,1,0.0154443543910075,1.0122897620994395,1.0122897620994395,MC100_vs_MC1,-1.0122897620994395,0.0154443543910075,up_in_reference,0,1,,,-1.0122897620994395,,,,,0.0154443543910075,,,,,up_in_reference,,
SAPCD2,ENSG00000186193,SAPCD2,SAPCD2,suppressor APC domain containing 2,dimgrey,MA100_vs_CTR,1,1,0.015452917525423,1.0074283712153982,1.0074283712153982,MA100_vs_CTR,-1.0074283712153982,0.015452917525423,up_in_reference,0,1,-1.0074283712153982,,,,,0.015452917525423,,,,,up_in_reference,,,,
CDK7,ENSG00000134058,CDK7,CDK7,cyclin dependent kinase 7,dimgrey,MC100_vs_MC1,1,1,0.0158907872782748,1.1768276186647444,1.1768276186647444,MC100_vs_MC1,1.1768276186647444,0.0158907872782748,up_in_tested,1,0,,,1.1768276186647444,,,,,0.0158907872782748,,,,,up_in_tested,,
PRDM6,ENSG00000061455,PRDM6,PRDM6,PR/SET domain 6,dimgrey,MC100_vs_MC1,1,1,0.0161041223546024,1.018844630558081,1.018844630558081,MC100_vs_MC1,1.018844630558081,0.0161041223546024,up_in_tested,1,0,,,1.018844630558081,,,,,0.0161041223546024,,,,,up_in_tested,,
TLR6,ENSG00000174130,TLR6,TLR6,toll like receptor 6,darkgrey,MC100_vs_MC1,1,1,0.0161186538888372,1.4860885332414542,1.4860885332414542,MC100_vs_MC1,-1.4860885332414542,0.0161186538888372,up_in_reference,0,1,,,-1.4860885332414542,,,,,0.0161186538888372,,,,,up_in_reference,,
PRRC2B,ENSG00000288701,PRRC2B,PRRC2B,proline rich coiled-coil 2B,darkgrey,MA100_vs_CTR;MC100_vs_MC1;MC1_vs_CTR;MD1_vs_CTR,4,4,0.0161701292884399,1.335383747740854,1.2466202625311205,MC1_vs_CTR,1.335383747740854,0.0167647625296168,up_in_tested,3,1,1.233882959262815,,-1.3146661116225142,1.335383747740854,1.1025482314982988,0.0317391597323644,,0.0161701292884399,0.0167647625296168,0.0613011983217425,up_in_tested,,up_in_reference,up_in_tested,up_in_tested
AMDHD2,ENSG00000162066,AMDHD2,AMDHD2,amidohydrolase domain containing 2,darkgrey,MC100_vs_MC1,1,1,0.0163723685342171,1.00700123257456,1.00700123257456,MC100_vs_MC1,-1.00700123257456,0.0163723685342171,up_in_reference,0,1,,,-1.00700123257456,,,,,0.0163723685342171,,,,,up_in_reference,,
LRCH2,ENSG00000130224,LRCH2,LRCH2,leucine rich repeats and calponin homology domain containing 2,dimgrey,MC100_vs_MC1,1,1,0.016417461027468,1.0080353872181642,1.0080353872181642,MC100_vs_MC1,1.0080353872181642,0.016417461027468,up_in_tested,1,0,,,1.0080353872181642,,,,,0.016417461027468,,,,,up_in_tested,,
SYTL4,ENSG00000102362,SYTL4,SYTL4,synaptotagmin like 4,darkgrey,MA100_vs_CTR,1,1,0.016442971374033,1.1473459011680365,1.1473459011680365,MA100_vs_CTR,1.1473459011680365,0.016442971374033,up_in_tested,1,0,1.1473459011680365,,,,,0.016442971374033,,,,,up_in_tested,,,,
AATF,ENSG00000275700,AATF,AATF,apoptosis antagonizing transcription factor,dimgrey,MA100_vs_CTR,1,1,0.016465574136422,1.271120635331394,1.271120635331394,MA100_vs_CTR,-1.271120635331394,0.016465574136422,up_in_reference,0,1,-1.271120635331394,,,,,0.016465574136422,,,,,up_in_reference,,,,
HAUS7,ENSG00000213397,HAUS7,HAUS7,HAUS augmin like complex subunit 7,darkgrey,MC100_vs_MC1,1,1,0.0166376336164039,1.5676922569167366,1.5676922569167366,MC100_vs_MC1,-1.5676922569167366,0.0166376336164039,up_in_reference,0,1,,,-1.5676922569167366,,,,,0.0166376336164039,,,,,up_in_reference,,
CETN2,ENSG00000147400,CETN2,CETN2,centrin 2,dimgrey,MA100_vs_CTR;MC100_vs_MC1;MC1_vs_CTR,3,3,0.0167601675953727,1.2340155658300067,1.1818558296998747,MA100_vs_CTR,1.2340155658300067,0.0167601675953727,up_in_tested,2,1,1.2340155658300067,,-1.1534212516618507,1.1581306716077668,,0.0167601675953727,,0.0223155795833348,0.0231928321821124,,up_in_tested,,up_in_reference,up_in_tested,
TMEM54,ENSG00000121900,TMEM54,TMEM54,transmembrane protein 54,dimgrey,MC100_vs_MC1,1,1,0.0168376506280567,1.1820101136825334,1.1820101136825334,MC100_vs_MC1,1.1820101136825334,0.0168376506280567,up_in_tested,1,0,,,1.1820101136825334,,,,,0.0168376506280567,,,,,up_in_tested,,
SLC25A53,ENSG00000269743,SLC25A53,SLC25A53,solute carrier family 25 member 53,dimgrey,MC100_vs_MC1,1,1,0.0168862982756792,1.5337628924544704,1.5337628924544704,MC100_vs_MC1,1.5337628924544704,0.0168862982756792,up_in_tested,1,0,,,1.5337628924544704,,,,,0.0168862982756792,,,,,up_in_tested,,
PRORP,ENSG00000100890,PRORP,PRORP,protein only RNase P catalytic subunit,whitesmoke,MA100_vs_CTR,1,1,0.0169360478267026,1.5935258911417618,1.5935258911417618,MA100_vs_CTR,1.5935258911417618,0.0169360478267026,up_in_tested,1,0,1.5935258911417618,,,,,0.0169360478267026,,,,,up_in_tested,,,,
MT-ATP6,ENSG00000198899,MT-ATP6,MT-ATP6,ATP synthase F0 subunit 6,dimgrey,MA100_vs_CTR;MC1_vs_CTR;MD1_vs_CTR,3,3,0.0180581408734451,1.129566158521505,1.0696992942508332,MD1_vs_CTR,-1.129566158521505,0.0180581408734451,up_in_reference,0,3,-1.050468839562321,,,-1.0290628846686731,-1.129566158521505,0.0301085545361718,,,0.0311318013299388,0.0180581408734451,up_in_reference,,,up_in_reference,up_in_reference
CPNE7,ENSG00000178773,CPNE7,CPNE7,copine 7,darkgrey,MA100_vs_CTR;MC100_vs_MC1;MD1_vs_CTR,3,3,0.0182058805721828,1.2204431604654775,1.1299975500371373,MD1_vs_CTR,1.2204431604654775,0.0182058805721828,up_in_tested,2,1,1.060922960306788,,-1.1086265293391468,,1.2204431604654775,0.0450315051336667,,0.0305287010155077,,0.0182058805721828,up_in_tested,,up_in_reference,,up_in_tested
MICOS13,ENSG00000174917,MICOS13,MICOS13,mitochondrial contact site and cristae organizing system subunit 13,maroon,MA100_vs_MA1;MD1_vs_CTR,2,2,0.0183091675911398,1.2510410686003492,1.247256363626192,MD1_vs_CTR,-1.2510410686003492,0.0183091675911398,up_in_reference,1,1,,1.243471658652035,,,-1.2510410686003492,,0.0638878389515384,,,0.0183091675911398,,up_in_tested,,,up_in_reference
PSME2,ENSG00000100911,PSME2,PSME2,proteasome activator subunit 2,dimgrey,MA100_vs_CTR;MC100_vs_MC1;MC1_vs_CTR;MD1_vs_CTR,4,4,0.0186346881170765,1.7454154998954312,1.491040453290288,MA100_vs_CTR,-1.7454154998954312,0.0186346881170765,up_in_reference,1,3,-1.7454154998954312,,1.4971192038941663,-1.4358736203878777,-1.2857534889836764,0.0186346881170765,,0.0417863032849385,0.054879975348662,0.099726559516272,up_in_reference,,up_in_tested,up_in_reference,up_in_reference
CCDC184,ENSG00000177875,CCDC184,CCDC184,coiled-coil domain containing 184,darkgrey,MC100_vs_MC1,1,1,0.0189867200313727,2.1425687540960507,2.1425687540960507,MC100_vs_MC1,-2.1425687540960507,0.0189867200313727,up_in_reference,0,1,,,-2.1425687540960507,,,,,0.0189867200313727,,,,,up_in_reference,,
GSTZ1,ENSG00000100577,GSTZ1,GSTZ1,glutathione S-transferase zeta 1,darkgrey,MC100_vs_MC1,1,1,0.0190241285212679,1.0098956878229948,1.0098956878229948,MC100_vs_MC1,-1.0098956878229948,0.0190241285212679,up_in_reference,0,1,,,-1.0098956878229948,,,,,0.0190241285212679,,,,,up_in_reference,,
ZNG1E,ENSG00000147996,ZNG1E,ZNG1E,Zn regulated GTPase metalloprotein activator 1E,dimgrey,MC1_vs_CTR,1,1,0.0190638202033333,1.0720341346897817,1.0720341346897817,MC1_vs_CTR,-1.0720341346897817,0.0190638202033333,up_in_reference,0,1,,,,-1.0720341346897817,,,,,0.0190638202033333,,,,,up_in_reference,
SLC38A9,ENSG00000177058,SLC38A9,SLC38A9,solute carrier family 38 member 9,dimgrey,MC100_vs_MC1,1,1,0.0195605738087843,1.2714307262936733,1.2714307262936733,MC100_vs_MC1,1.2714307262936733,0.0195605738087843,up_in_tested,1,0,,,1.2714307262936733,,,,,0.0195605738087843,,,,,up_in_tested,,
BMPER,ENSG00000164619,BMPER,BMPER,BMP binding endothelial regulator,dimgrey,MC100_vs_MC1,1,1,0.0199707563178482,1.1345798811212584,1.1345798811212584,MC100_vs_MC1,1.1345798811212584,0.0199707563178482,up_in_tested,1,0,,,1.1345798811212584,,,,,0.0199707563178482,,,,,up_in_tested,,
HEXB,ENSG00000049860,HEXB,HEXB,hexosaminidase subunit beta,dimgrey,MA100_vs_CTR;MC100_vs_MC1;MC1_vs_CTR,3,3,0.0203391311157153,1.2560321821646352,1.1298032551088346,MA100_vs_CTR,-1.2560321821646352,0.0203391311157153,up_in_reference,1,2,-1.2560321821646352,,1.0974655151105264,-1.0359120680513427,,0.0203391311157153,,0.0405375666754759,0.0577374646472186,,up_in_reference,,up_in_tested,up_in_reference,
SIPA1,ENSG00000213445,SIPA1,SIPA1,signal-induced proliferation-associated 1,dimgrey,MA100_vs_CTR,1,1,0.0206532480915278,1.111184703343041,1.111184703343041,MA100_vs_CTR,-1.111184703343041,0.0206532480915278,up_in_reference,0,1,-1.111184703343041,,,,,0.0206532480915278,,,,,up_in_reference,,,,
LRRN3,ENSG00000173114,LRRN3,LRRN3,leucine rich repeat neuronal 3,dimgrey,MC100_vs_MC1,1,1,0.0208692046553183,1.1970045341260358,1.1970045341260358,MC100_vs_MC1,1.1970045341260358,0.0208692046553183,up_in_tested,1,0,,,1.1970045341260358,,,,,0.0208692046553183,,,,,up_in_tested,,
EPM2A,ENSG00000112425,EPM2A,EPM2A,"EPM2A glucan phosphatase, laforin",maroon,MC100_vs_MC1,1,1,0.0211579437713611,1.9512713573665,1.9512713573665,MC100_vs_MC1,1.9512713573665,0.0211579437713611,up_in_tested,1,0,,,1.9512713573665,,,,,0.0211579437713611,,,,,up_in_tested,,
TMEM234,ENSG00000160055,TMEM234,TMEM234,transmembrane protein 234,dimgrey,MC100_vs_MC1,1,1,0.0213585662715789,1.309913055678993,1.309913055678993,MC100_vs_MC1,1.309913055678993,0.0213585662715789,up_in_tested,1,0,,,1.309913055678993,,,,,0.0213585662715789,,,,,up_in_tested,,
NUDT19,ENSG00000213965,NUDT19,NUDT19,nudix hydrolase 19,dimgrey,MA100_vs_CTR,1,1,0.0215127792645186,1.2444544546187195,1.2444544546187195,MA100_vs_CTR,-1.2444544546187195,0.0215127792645186,up_in_reference,0,1,-1.2444544546187195,,,,,0.0215127792645186,,,,,up_in_reference,,,,
NFKBIE,ENSG00000146232,NFKBIE,NFKBIE,NFKB inhibitor epsilon,dimgrey,MC100_vs_MC1,1,1,0.0216969947444336,1.2382576289037488,1.2382576289037488,MC100_vs_MC1,1.2382576289037488,0.0216969947444336,up_in_tested,1,0,,,1.2382576289037488,,,,,0.0216969947444336,,,,,up_in_tested,,
CLEC14A,ENSG00000176435,CLEC14A,CLEC14A,C-type lectin domain containing 14A,dimgrey,MC100_vs_MC1,1,1,0.0220362927246747,1.97408402341618,1.97408402341618,MC100_vs_MC1,1.97408402341618,0.0220362927246747,up_in_tested,1,0,,,1.97408402341618,,,,,0.0220362927246747,,,,,up_in_tested,,
