gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,neg_log10_padj,is_deg,is_priority_contrast,has_wgcna_module,regulation,selected_priority_deg,string_gene_label
ENSG00000225177,LOC124900217,collagen alpha-1(III) chain,MC100_vs_MC1,36.29173058151573,-1.5233517374578882,0.5439820192593858,-2.800371489358937,0.005104382706489,0.0332733645941581,True,up_in_MC1,dimgrey,dimgrey,11,1.5233517374578882,1.4779032811631918,True,True,True,up_in_reference,True,LOC124900217
ENSG00000115274,INO80B,INO80 complex subunit B,MC100_vs_MC1,50.52948995218412,-1.4138322116862274,0.5072223089722994,-2.787401474021996,0.0053132608368045,0.0342949799165771,True,up_in_MC1,darkgrey,darkgrey,7,1.4138322116862274,1.464769447131848,True,True,True,up_in_reference,True,INO80B
ENSG00000129197,RPAIN,RPA interacting protein,MC100_vs_MC1,38.72144607755693,1.5848363983090472,0.5687641554029852,2.7864561844375486,0.0053287821491392,0.0343740754083961,True,up_in_MC100,dimgrey,dimgrey,11,1.5848363983090472,1.463768974628791,True,True,True,up_in_tested,True,RPAIN
ENSG00000204560,DHX16,DEAH-box helicase 16,MC100_vs_MC1,69.74552469381167,1.3543681529357423,0.4865365620816159,2.783692446752951,0.0053743968751009,0.0345875595636407,True,up_in_MC100,dimgrey,dimgrey,11,1.3543681529357423,1.461080079946743,True,True,True,up_in_tested,True,DHX16
ENSG00000143258,USP21,ubiquitin specific peptidase 21,MC100_vs_MC1,30.723395720696317,1.800722085662676,0.6472617795159086,2.782061513054962,0.0054014801182554,0.0347153160196491,True,up_in_MC100,dimgrey,dimgrey,11,1.800722085662676,1.4594788769301101,True,True,True,up_in_tested,True,USP21
ENSG00000173611,SCAI,suppressor of cancer cell invasion,MC100_vs_MC1,53.9483638319017,1.2819353869254937,0.4609003447111089,2.781372159157328,0.005412964514679,0.0347466745936168,True,up_in_MC100,silver,silver,29,1.2819353869254937,1.459086752937132,True,True,True,up_in_tested,True,SCAI
ENSG00000204525,HLA-C,"major histocompatibility complex, class I, C",MC100_vs_MC1,201.7735155782987,1.0440551777889857,0.3769716049237299,2.7695857304695997,0.0056127631025312,0.0356163332941686,True,up_in_MC100,dimgrey,dimgrey,11,1.0440551777889857,1.4483507932410224,True,True,True,up_in_tested,True,HLA-C
ENSG00000126216,TUBGCP3,tubulin gamma complex component 3,MC100_vs_MC1,85.27443867835878,-1.1036925105121855,0.3990971334871894,-2.7654734096144864,0.0056840238901013,0.0359384707618724,True,up_in_MC1,darkgrey,darkgrey,7,1.1036925105121855,1.4444404067431893,True,True,True,up_in_reference,True,TUBGCP3
ENSG00000102385,DRP2,dystrophin related protein 2,MC100_vs_MC1,69.17333501241684,-1.218957835544502,0.4424485321230851,-2.755027414590674,0.005868721787791,0.0367528701960416,True,up_in_MC1,darkgrey,darkgrey,7,1.218957835544502,1.4347087392565536,True,True,True,up_in_reference,True,DRP2
ENSG00000039068,CDH1,cadherin 1,MC100_vs_MC1,155.4779177066329,-1.0970107112453231,0.3994769769889411,-2.746117484702235,0.0060305163856213,0.0374264071143736,True,up_in_MC1,darkgrey,darkgrey,7,1.0970107112453231,1.4268218625809028,True,True,True,up_in_reference,True,CDH1
ENSG00000064490,RFXANK,regulatory factor X associated ankyrin containing protein,MC100_vs_MC1,41.248528022933165,1.5636614065215984,0.5694381994981762,2.7459720965323235,0.0060331894749527,0.0374264071143736,True,up_in_MC100,dimgrey,dimgrey,11,1.5636614065215984,1.4268218625809028,True,True,True,up_in_tested,True,RFXANK
ENSG00000196476,C20orf96,chromosome 20 open reading frame 96,MC100_vs_MC1,103.46790443995656,-1.0146733302770223,0.3722036941556592,-2.7261237494668062,0.0064082967312641,0.0390623927634007,True,up_in_MC1,darkgrey,darkgrey,7,1.0146733302770223,1.4082411575634275,True,True,True,up_in_reference,True,C20orf96
ENSG00000158966,CACHD1,cache domain containing 1,MC100_vs_MC1,42.223733775951885,1.7877690272274782,0.6566866769281863,2.722407945887083,0.0064808086088962,0.0393045912566387,True,up_in_MC100,silver,silver,29,1.7877690272274782,1.405556715757923,True,True,True,up_in_tested,True,CACHD1
ENSG00000176531,PHLDB3,pleckstrin homology like domain family B member 3,MC100_vs_MC1,36.316867412723475,-1.6547962519041906,0.6090027870625009,-2.7172227895475323,0.0065832277140761,0.0397829631130356,True,up_in_MC1,darkgrey,darkgrey,7,1.6547962519041906,1.400302872903002,True,True,True,up_in_reference,True,PHLDB3
ENSG00000049860,HEXB,hexosaminidase subunit beta,MC100_vs_MC1,416.1788834863621,1.0974655151105237,0.4049333810457303,2.7102372056271244,0.0067235104884243,0.0405375666754798,True,up_in_MC100,dimgrey,dimgrey,11,1.0974655151105237,1.3921423239984245,True,True,True,up_in_tested,True,HEXB
ENSG00000158715,SLC45A3,solute carrier family 45 member 3,MC100_vs_MC1,87.66664299333934,-1.0091705335537833,0.3723825754578021,-2.710036935302686,0.0067275715940727,0.040538820584902,True,up_in_MC1,darkgrey,darkgrey,7,1.0091705335537833,1.392128890594167,True,True,True,up_in_reference,True,SLC45A3
ENSG00000288649,ACTL10,actin like 10,MC100_vs_MC1,50.06751401303533,-1.663266856216198,0.6159099289286646,-2.7005033984585096,0.0069234629683279,0.0413403824573087,True,up_in_MC1,darkgrey,darkgrey,7,1.663266856216198,1.3836255098487789,True,True,True,up_in_reference,True,ACTL10
ENSG00000132773,TOE1,"target of EGR1, exonuclease",MC100_vs_MC1,23.103971215812464,2.014557222506343,0.7471175063359523,2.6964395900535467,0.0070085108669432,0.0416826132453983,True,up_in_MC100,dimgrey,dimgrey,11,2.014557222506343,1.380045061242136,True,True,True,up_in_tested,True,TOE1
ENSG00000100911,PSME2,proteasome activator subunit 2,MC100_vs_MC1,180.80116168706456,1.4971192038941683,0.5555075454904677,2.6950474679373344,0.0070378604144957,0.0417863032849379,True,up_in_MC100,dimgrey,dimgrey,11,1.4971192038941683,1.3789660479510357,True,True,True,up_in_tested,True,PSME2
ENSG00000130023,ERMARD,ER membrane associated RNA degradation,MC100_vs_MC1,54.49837325944969,1.2530571641243575,0.4655863527668409,2.6913528643565523,0.0071162881143015,0.0420620602531275,True,up_in_MC100,dimgrey,dimgrey,11,1.2530571641243575,1.376109458833457,True,True,True,up_in_tested,True,ERMARD
ENSG00000105618,PRPF31,pre-mRNA processing factor 31,MC100_vs_MC1,49.21211613733865,1.334153179227351,0.4980048269326135,2.6789964817105667,0.0073843169748691,0.0432574604079055,True,up_in_MC100,dimgrey,dimgrey,11,1.334153179227351,1.3639389810413598,True,True,True,up_in_tested,True,PRPF31
ENSG00000121104,FAM117A,family with sequence similarity 117 member A,MC100_vs_MC1,40.623261825864155,1.9761880654062176,0.7389589135226083,2.6742867962519763,0.0074888377143847,0.0436994240671335,True,up_in_MC100,lightcoral,lightcoral,14,1.9761880654062176,1.3595242867392832,True,True,True,up_in_tested,True,FAM117A
ENSG00000110583,NAA40,"N-alpha-acetyltransferase 40, NatD catalytic subunit",MC100_vs_MC1,110.7949923969764,-1.0532916864880395,0.3939197733922369,-2.673873609891748,0.0074980704459732,0.0437290460987165,True,up_in_MC1,darkgrey,darkgrey,7,1.0532916864880395,1.3592299962106458,True,True,True,up_in_reference,True,NAA40
ENSG00000123496,IL13RA2,interleukin 13 receptor subunit alpha 2,MC100_vs_MC1,111.04682047217727,1.0511878896490776,0.3937417498573693,2.6697394676329456,0.0075910122077981,0.0441243311813506,True,up_in_MC100,dimgrey,dimgrey,11,1.0511878896490776,1.3553218644131904,True,True,True,up_in_tested,True,IL13RA2
ENSG00000174032,SLC25A30,solute carrier family 25 member 30,MC100_vs_MC1,64.36349466766102,1.3398286986438748,0.5021631868180114,2.668114138620522,0.0076278339954069,0.0442894268574372,True,up_in_MC100,lightcoral,lightcoral,14,1.3398286986438748,1.3536999398160074,True,True,True,up_in_tested,True,SLC25A30
ENSG00000173451,THAP2,THAP domain containing 2,MC100_vs_MC1,44.19602070907896,1.4035539359574187,0.527159815961617,2.662482786927016,0.0077566536686628,0.0447165771221928,True,up_in_MC100,dimgrey,dimgrey,11,1.4035539359574187,1.3495314473809514,True,True,True,up_in_tested,True,THAP2
ENSG00000147124,ZNF41,zinc finger protein 41,MC100_vs_MC1,43.44847745321272,1.3651012378992569,0.5128965229863539,2.661552918999953,0.0077781113332301,0.0447422139622274,True,up_in_MC100,lightcoral,lightcoral,14,1.3651012378992569,1.3492825296763795,True,True,True,up_in_tested,True,ZNF41
ENSG00000105063,PPP6R1,protein phosphatase 6 regulatory subunit 1,MC100_vs_MC1,61.87499275463176,-1.5679841469454154,0.5892501232424009,-2.6609822978355,0.007791305325801,0.0447936193075151,True,up_in_MC1,darkgrey,darkgrey,7,1.5679841469454154,1.34878384530753,True,True,True,up_in_reference,True,PPP6R1
ENSG00000165097,KDM1B,lysine demethylase 1B,MC100_vs_MC1,108.9444551545687,1.05716964089691,0.398110054129312,2.655470842626662,0.0079197779764527,0.0453587284105927,True,up_in_MC100,dimgrey,dimgrey,11,1.05716964089691,1.343339128982954,True,True,True,up_in_tested,True,KDM1B
ENSG00000153253,SCN3A,sodium voltage-gated channel alpha subunit 3,MC100_vs_MC1,100.24473667570952,-1.0125678349793967,0.3822218917364068,-2.6491623239563102,0.0080691564526846,0.0459121285864415,True,up_in_MC1,darkgrey,darkgrey,7,1.0125678349793967,1.3380725719275952,True,True,True,up_in_reference,True,SCN3A
ENSG00000276368,H2AC14,H2A clustered histone 14,MC100_vs_MC1,72.18403981935754,-1.2126222848477497,0.4577673098159586,-2.6489927499088437,0.0080732063537231,0.0459121285864415,True,up_in_MC1,darkgrey,darkgrey,7,1.2126222848477497,1.3380725719275952,True,True,True,up_in_reference,True,H2AC14
ENSG00000188321,ZNF559,zinc finger protein 559,MC100_vs_MC1,54.12439970398038,1.1551881418286274,0.4368459557991875,2.6443832808644623,0.0081839926617309,0.0463172602442556,True,up_in_MC100,dimgrey,dimgrey,11,1.1551881418286274,1.334257137881487,True,True,True,up_in_tested,True,ZNF559
ENSG00000138629,UBL7,ubiquitin like 7,MC100_vs_MC1,68.585065435472,1.1517656618457517,0.4363337032716772,2.6396440458522648,0.0082993145396528,0.0467937236182676,True,up_in_MC100,dimgrey,dimgrey,11,1.1517656618457517,1.329812394377765,True,True,True,up_in_tested,True,UBL7
ENSG00000143028,SYPL2,synaptophysin like 2,MC100_vs_MC1,63.4060762855215,-1.3450982970491323,0.5100758271587867,-2.6370555619966733,0.0083629132420076,0.0470766239802901,True,up_in_MC1,darkgrey,darkgrey,7,1.3450982970491323,1.3271946893991655,True,True,True,up_in_reference,True,SYPL2
ENSG00000189362,NEMP2,nuclear envelope integral membrane protein 2,MC100_vs_MC1,56.22256877209512,1.1745512608184372,0.4467003100298147,2.6293943264557904,0.0085537111707344,0.0478944093812118,True,up_in_MC100,silver,silver,29,1.1745512608184372,1.3197151779547678,True,True,True,up_in_tested,True,NEMP2
ENSG00000188290,HES4,hes family bHLH transcription factor 4,MC100_vs_MC1,47.59204043303794,-1.608335560948472,0.6119371628859898,-2.6282691401896794,0.0085820585529803,0.0480020404231293,True,up_in_MC1,darkgrey,darkgrey,7,1.608335560948472,1.3187403016729158,True,True,True,up_in_reference,True,HES4
ENSG00000126768,TIMM17B,translocase of inner mitochondrial membrane 17B,MC100_vs_MC1,22.976487739474035,1.6699545920972168,0.6356599974407341,2.6271192128192955,0.0086111159968329,0.0480421788528239,True,up_in_MC100,dimgrey,dimgrey,11,1.6699545920972168,1.3183773043020195,True,True,True,up_in_tested,True,TIMM17B
ENSG00000198720,ANKRD13B,ankyrin repeat domain 13B,MC100_vs_MC1,27.33665296430155,2.0975123681459884,0.7998688219942531,2.6223204486410885,0.0087333272223033,0.0484872483935902,True,up_in_MC100,dimgrey,dimgrey,11,2.0975123681459884,1.3143724609945455,True,True,True,up_in_tested,True,ANKRD13B
ENSG00000163701,IL17RE,interleukin 17 receptor E,MC100_vs_MC1,69.43271685227677,-1.4426326060825918,0.5522018635321262,-2.6125094849461004,0.0089880198259911,0.0495353360865651,True,up_in_MC1,darkgrey,darkgrey,7,1.4426326060825918,1.3050848860671,True,True,True,up_in_reference,True,IL17RE
ENSG00000130303,BST2,bone marrow stromal cell antigen 2,MC100_vs_MC1,46.46041192111924,-1.7668147016774518,0.6765215928437033,-2.6116161263246465,0.009011537703635,0.0496389466910702,True,up_in_MC1,darkgrey,darkgrey,7,1.7668147016774518,1.3041774425461783,True,True,True,up_in_reference,True,BST2
ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6,MC100_vs_MC1,697.1715196480053,-1.062801887077404,0.4072421090288908,-2.6097544028827477,0.0090607246677408,0.0498576800362453,True,up_in_MC1,gainsboro,gainsboro,13,1.062801887077404,1.302267933832606,True,True,True,up_in_reference,True,PDIA6
ENSG00000167191,GPRC5B,G protein-coupled receptor class C group 5 member B,MC100_vs_MC1,79.77647779353795,-1.1014273139957726,0.423358832732674,-2.6016400954394605,0.0092779161968902,0.0507343847751987,False,up_in_MC1,darkgrey,darkgrey,7,1.1014273139957726,1.2946976016806069,True,True,True,up_in_reference,True,GPRC5B
ENSG00000139263,LRIG3,leucine rich repeats and immunoglobulin like domains 3,MC100_vs_MC1,35.49349437021599,1.627503664168376,0.629243725783884,2.5864440080684217,0.0096971924215557,0.0524276266532311,False,up_in_MC100,silver,silver,29,1.627503664168376,1.2804398019226513,True,True,True,up_in_tested,True,LRIG3
ENSG00000083123,BCKDHB,branched chain keto acid dehydrogenase E1 subunit beta,MC100_vs_MC1,59.412641734849586,1.335649678432152,0.51864411072154,2.5752720426613736,0.010016127269475,0.0537377231015535,False,up_in_MC100,dimgrey,dimgrey,11,1.335649678432152,1.2697207388217158,True,True,True,up_in_tested,True,BCKDHB
ENSG00000130032,PRRG3,proline rich and Gla domain 3,MC100_vs_MC1,126.38587294327549,-1.014160434706701,0.3939075815662063,-2.574615169056464,0.0100351670990742,0.0537710626546478,False,up_in_MC1,darkgrey,darkgrey,7,1.014160434706701,1.269451380660887,True,True,True,up_in_reference,True,PRRG3
ENSG00000167216,KATNAL2,katanin catalytic subunit A1 like 2,MC100_vs_MC1,45.57083605843261,-1.349581478551274,0.5245364751810461,-2.5729030151534453,0.010084946379986,0.0539693391982877,False,up_in_MC1,dimgrey,dimgrey,11,1.349581478551274,1.2678528994129072,True,True,True,up_in_reference,True,KATNAL2
ENSG00000147536,GINS4,GINS complex subunit 4,MC100_vs_MC1,67.77219535635646,-1.6126861138827222,0.6305371332853574,-2.5576386048510185,0.0105385550810473,0.0558260302565781,False,up_in_MC1,dimgrey,dimgrey,11,1.6126861138827222,1.253163253377561,True,True,True,up_in_reference,True,GINS4
ENSG00000197362,ZNF786,zinc finger protein 786,MC100_vs_MC1,40.601505384882536,1.4531059210181332,0.5693173239378989,2.5523655436429995,0.0106994197746789,0.0564253611275173,False,up_in_MC100,dimgrey,dimgrey,11,1.4531059210181332,1.2485256527165514,True,True,True,up_in_tested,True,ZNF786
ENSG00000120832,MTERF2,mitochondrial transcription termination factor 2,MC100_vs_MC1,88.42338930757802,1.2292647437102513,0.4826288629724512,2.547018709447592,0.0108647607990734,0.057154074183526,False,up_in_MC100,dimgrey,dimgrey,11,1.2292647437102513,1.2429528058223807,True,True,True,up_in_tested,True,MTERF2
ENSG00000105865,DUS4L,dihydrouridine synthase 4 like,MC100_vs_MC1,179.18146771389743,-2.410204250781092,0.9506157761836032,-2.5354136878069045,0.0112314602481852,0.0586723899062351,False,up_in_MC1,dimgrey,dimgrey,11,2.410204250781092,1.2315662212782825,True,True,True,up_in_reference,True,DUS4L
ENSG00000138073,PREB,prolactin regulatory element binding,MC100_vs_MC1,48.21806782916581,1.1527198818664377,0.4548728900434935,2.5341582387031636,0.0112717818642133,0.0587807932088177,False,up_in_MC100,dimgrey,dimgrey,11,1.1527198818664377,1.2307645577004902,True,True,True,up_in_tested,True,PREB
ENSG00000235453,TZMP1,transition zone microprotein 1,MC100_vs_MC1,41.238330577024705,1.6203816250056444,0.6466333569195021,2.5058738582942635,0.0122149188554773,0.0624760142335813,False,up_in_MC100,dimgrey,dimgrey,11,1.6203816250056444,1.2042866848218026,True,True,True,up_in_tested,True,TZMP1
ENSG00000176406,RIMS2,regulating synaptic membrane exocytosis 2,MC100_vs_MC1,60.16947281613635,1.1987282946801348,0.478435207855917,2.5055185634271657,0.0122271979720624,0.0624826774202235,False,up_in_MC100,lightcoral,lightcoral,14,1.1987282946801348,1.2042403689528536,True,True,True,up_in_tested,True,RIMS2
ENSG00000164949,GEM,GTP binding protein overexpressed in skeletal muscle,MC100_vs_MC1,137.37305765748235,1.0204845930970232,0.4085007586267161,2.498121659621033,0.012485333690901,0.0633662304688711,False,up_in_MC100,silver,silver,29,1.0204845930970232,1.1981421274220412,True,True,True,up_in_tested,True,GEM
ENSG00000189042,ZNF567,zinc finger protein 567,MC100_vs_MC1,48.341967496047765,1.171243592855591,0.4692540470671816,2.495969081515258,0.0125613549775444,0.0636292805578936,False,up_in_MC100,silver,silver,29,1.171243592855591,1.196342987207014,True,True,True,up_in_tested,True,ZNF567
ENSG00000111640,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,MC100_vs_MC1,388.87830667505665,1.1963687637977722,0.4800465874473888,2.492193039345144,0.012695701610898,0.0640323473865093,False,up_in_MC100,dimgrey,dimgrey,11,1.1963687637977722,1.1936005769151528,True,True,True,up_in_tested,True,GAPDH
ENSG00000230453,ANKRD18B,ankyrin repeat domain 18B,MC100_vs_MC1,30.087273085561623,1.6070478422893657,0.6457674691313041,2.488585937057483,0.0128252237214833,0.0644827006232541,False,up_in_MC100,dimgrey,dimgrey,11,1.6070478422893657,1.1905567819781517,True,True,True,up_in_tested,True,ANKRD18B
ENSG00000181274,FRAT2,FRAT regulator of Wnt signaling pathway 2,MC100_vs_MC1,61.009971066815865,1.429820024146774,0.5748012142536257,2.4875034858849117,0.0128643192855785,0.0646349107944467,False,up_in_MC100,lightcoral,lightcoral,14,1.429820024146774,1.1895328462449242,True,True,True,up_in_tested,True,FRAT2
ENSG00000166582,CENPV,centromere protein V,MC100_vs_MC1,25.861903544864663,2.120826889149169,0.8551239026395134,2.4801398751722488,0.0131330852374307,0.0655503385865001,False,up_in_MC100,dimgrey,dimgrey,11,2.120826889149169,1.183425060711214,True,True,True,up_in_tested,True,CENPV
ENSG00000119508,NR4A3,nuclear receptor subfamily 4 group A member 3,MC100_vs_MC1,52.02087164972469,1.39760634244214,0.5653733302851048,2.4720061374974285,0.013435720964146,0.0664277265851598,False,up_in_MC100,silver,silver,29,1.39760634244214,1.1776506105482916,True,True,True,up_in_tested,True,NR4A3
ENSG00000270629,NBPF14,NBPF member 14,MC100_vs_MC1,41.24584305138868,-1.400568053405625,0.5701408099548035,-2.456530086868631,0.0140286054544239,0.0683309990675901,False,up_in_MC1,gainsboro,gainsboro,13,1.400568053405625,1.1653822294109368,True,True,True,up_in_reference,True,NBPF14
ENSG00000173894,CBX2,chromobox 2,MC100_vs_MC1,53.2078551747554,1.3480891073720422,0.5508618747507247,2.4472361750975735,0.0143956473715308,0.0695712475865303,False,up_in_MC100,dimgrey,dimgrey,11,1.3480891073720422,1.1575702085858937,True,True,True,up_in_tested,True,CBX2
ENSG00000161681,SHANK1,SH3 and multiple ankyrin repeat domains 1,MC100_vs_MC1,54.524755759599806,-1.4060604192030266,0.5749502755014666,-2.445533951569417,0.014463782978758,0.0698043397795934,False,up_in_MC1,darkgrey,darkgrey,7,1.4060604192030266,1.15611757617711,True,True,True,up_in_reference,True,SHANK1
ENSG00000134917,ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8,MC100_vs_MC1,32.60909595412182,-1.6228120608047012,0.6656813027548188,-2.437821302910184,0.0147760763600784,0.0710183185858317,False,up_in_MC1,darkgrey,darkgrey,7,1.6228120608047012,1.1486296141737922,True,True,True,up_in_reference,True,ADAMTS8
